Employee_ID,Age,Gender,Department,Experience_Years,Performance_Score,Salary
E0524,0.7986579284908025,Female,Operations,-0.5431216873901132,-0.23415599321295652,-1.1736611391253988
E0603,1.369259777979029,Female,Sales,-0.5801690607683792,-0.0007211139254253095,-0.5509072301272042
E0527,-1.1033482364699527,Female,Sales,1.3462943549014519,-0.12804922990044248,1.359984062259486
E0032,-1.008247928221915,Female,Operations,1.0128679944970587,-0.0007211139254253095,0.9440385304366554
E0617,1.6545607027231424,Male,Sales,1.64267334192758,0.29637782334961377,1.5314079595115082
E0586,0.5133570037466892,Female,Sales,-1.7656850088728908,0.3812632339996247,-1.6608931368998252
E0445,1.4643600862270667,Male,Sales,0.9758206211187921,1.6439337174185424,1.351639276317784
E0733,-1.5788497777101416,Female,IT,-0.20969532698571924,1.070957195530966,-0.37042697603922636
E0077,-1.769050394206217,Female,Sales,-1.395211275090231,0.07355362039333482,-0.8571414677087409
E0412,-0.7229470034778017,Female,Marketing,-0.3949321938770492,-0.4994229014942417,-0.35839495910002783
E0569,0.7986579284908025,Female,Operations,0.1607784067969406,-0.0007211139254253095,0.13938122556197563
E0071,-0.4376460787336884,Female,HR,-0.9135954211727731,-0.5949189884755034,-0.8138003314223806
E0676,-1.2935488529660282,Male,Sales,1.3092469815231862,-0.3508734328567214,0.4740782989136593
E0102,1.4643600862270667,Female,Sales,-0.2837900737422513,0.4343166156558817,-0.3546430398394176
E0895,1.2741594697309913,Male,IT,2.050194449088506,1.4529415434560176,2.061204834414927
E0926,1.74966101097118,Female,Marketing,1.2351522347666544,-1.2952236263380972,0.813109485893979
E0630,1.369259777979029,Female,Finance,-0.950642794551039,-0.7328577807817721,-1.228516786246046
E0300,0.7035576202427647,Male,Sales,0.049636286662142724,0.5192020263058942,-1.8020429270145089
E0925,-0.9131476199738772,Female,HR,0.08668366004040857,0.7844689345871793,-0.2639500949536308
E0425,0.608457311994727,Male,Marketing,0.7164890074709305,0.13721767838084267,0.7510734415676813
E0097,1.4643600862270667,Male,Sales,-0.691311180903177,-0.7116364281192697,-1.2245708021960937
E0901,-0.9131476199738772,Female,Finance,0.6053468873361322,0.9966824612122074,0.7470627692546151
E0261,-1.1033482364699527,Male,Operations,0.6053468873361322,-0.6161403411380065,-0.12681097715201325
E0351,0.608457311994727,Male,HR,0.012588913283876539,0.9011863742309442,-0.3280561636995757
E0529,-1.5788497777101416,Male,Sales,0.6794416340926646,-0.9556819837380518,0.4538308725589865
E0695,-0.057244845741537355,Male,IT,-1.247021781577167,0.2857671470183629,-0.7831380947063585
E0362,-1.388649161214066,Male,IT,0.19782578017520647,0.4661486446496371,0.349553392419266
E0612,-1.388649161214066,Male,Sales,0.049636286662142724,-3.4385802452508805,-0.13243885604292868
E0885,0.8937582367388403,Female,Operations,1.0499153678753244,-0.3402627565254706,1.1093170426928503
E0721,-0.4376460787336884,Male,Finance,-1.3581639017119649,-0.7965218387692807,-1.8645964774457184
E0487,1.4643600862270667,Female,Operations,0.4201100204448023,-1.6665972979318964,-0.4758688449149984
E0694,1.1790591614829535,Male,Marketing,-1.024737541307571,-0.0007211139254253095,-0.782232459022763
E0679,-0.8180473117258394,Female,HR,-0.691311180903177,0.12660700204959185,-0.3487564078960462
E0810,-0.5327463869817262,Female,IT,-2.2473008627903486,-0.5206442541567448,-1.8042423279603839
E0409,1.2741594697309913,Female,Operations,1.0499153678753244,-0.7434684571130237,0.21791277698233588
E0741,0.7986579284908025,Male,Marketing,0.049636286662142724,0.10538564938708875,0.5248585854581262
E0214,-1.769050394206217,Female,Finance,0.12373103341867477,-1.1042314523755714,0.001142407287420532
E0590,-1.388649161214066,Male,IT,0.7535363808491963,2.2062995629748667,0.4971720088453468
E0366,-0.7229470034778017,Male,Marketing,1.0499153678753244,-1.1254528050380745,0.42607960768309316
E0200,1.2741594697309913,Female,HR,-1.728637635494625,-0.12804922990044248,-1.3990997360775863
E0637,-0.7229470034778017,Female,IT,-0.8395006744162411,0.45553796831838483,-0.17170463175310882
E0629,1.1790591614829535,Female,Sales,-0.950642794551039,0.391873910330877,-0.5322123220872668
E0829,-1.008247928221915,Female,Finance,0.6794416340926646,-0.11743855356919017,0.3510412224708873
E0353,-1.008247928221915,Female,IT,0.23487315355347266,-1.3907197133193596,0.6006732298276997
E0330,0.22805607900257593,Female,Finance,-1.321116528333699,0.688972847605916,-0.8627693465996563
E0982,0.8937582367388403,Female,Finance,0.049636286662142724,0.79507961091843,3.5569915423992686
E0838,1.0839588532349158,Female,HR,0.6053468873361322,0.9754611085497042,1.0885521102332658
E0245,-1.4837494694621038,Female,IT,1.0128679944970587,1.4635522197872683,1.4641968541360928
E0287,1.1790591614829535,Male,Finance,-0.20969532698571924,1.6227123647560395,-0.5906258236791821
E0290,-1.5788497777101416,Male,Marketing,0.34601527368827056,-0.9662926600693034,0.024559558534677877
E0599,0.22805607900257593,Female,Operations,-1.6915902621163588,1.6333230410872916,-1.4188296563273473
E0762,0.608457311994727,Female,Sales,-0.5801690607683792,-0.9981246890630573,-1.230716187191921
E0060,-0.4376460787336884,Male,Sales,-1.6915902621163588,-1.3694983606568565,-1.537985436983281
E0623,-0.5327463869817262,Female,IT,0.9758206211187921,1.2301173404997372,0.6171687369217622
E0319,-0.7229470034778017,Female,Finance,-0.5060743140118471,0.12660700204959185,-0.5691493203253439
E0011,0.41825669549865147,Male,Sales,-0.32083744712051715,-0.8071325151005323,-0.10429946158835149
